,Unnamed: 0,Unnamed: 0.1,date,text
1474,3641,97485,2018-11-19 21:23:08,LOOK AT EM GO 
1475,3647,97491,2018-11-19 21:22:49,a TEAM 
1476,3648,97492,2018-11-19 21:22:49,well i got a flying eevee 
1477,3650,97494,2018-11-19 21:22:22,....where did the third one go? 
1478,3652,97496,2018-11-19 21:22:19,me too!!!!!!!  
1479,3656,97500,2018-11-19 21:22:10,Can honestly say after 4 days &amp; 23 hours into that it is exactly what Yellow would be if it was perfect. Six/seven year old me wouldnt believe this lol. Makes me even more excited for the new mainline game next year. 
1482,3666,97510,2018-11-19 21:21:41,First I was faced with choosing a name and now one for my rival?! Why couldnt they provide defaults?! Difficult decisions! 
1483,3667,97511,2018-11-19 21:21:39,Lovely intro! 
1486,3678,97522,2018-11-19 21:21:17,How do y'all feel about a random encounter shiny? 3/151 
1487,3679,97523,2018-11-19 21:21:16,go get them eevee!!!!! 
1488,3681,97525,2018-11-19 21:21:13,Let's go! 
1489,3685,97529,2018-11-19 21:20:56,ITS ANIMATIONS ARE SO CUTE 
1490,3688,97532,2018-11-19 21:20:53,pikachu is shocked to have my hairstyle 
1491,3689,97533,2018-11-19 21:20:49,good boye!!! 
1492,3697,97541,2018-11-19 21:20:24,cuckhold in pokemon 
1493,3698,97542,2018-11-19 21:20:24,She's biiiiiiig omigodddd. She is a medium-sized sitting chibi;  large ones are even more impressive ! 
1494,3699,97543,2018-11-19 21:20:23,milf 
1495,3701,97545,2018-11-19 21:20:21,my beautiful daughter 
1496,3702,97546,2018-11-19 21:20:18,"Spent so much time hunting shinys in I've only beat 3 gyms so far lol."""
1497,3704,97548,2018-11-19 21:20:15,omfg shiny hunting  xp 
1498,3706,97550,2018-11-19 21:20:08,dapper boy 
1499,3709,97553,2018-11-19 21:19:51,you better be less interested or you're going back in the ball 
1500,3712,97556,2018-11-19 21:19:45,BABY :( 
1501,3715,97559,2018-11-19 21:19:35,wow! thanks!! o.O 
1502,3716,97560,2018-11-19 21:19:33,"Oh, hi!  "
1503,3719,97563,2018-11-19 21:19:24,"right after getting the team rocket set , i get the police set--hehehe, cute. "
1505,3723,97567,2018-11-19 21:19:20,"Ya'know, for when you want to sit outside and play Represent the Chu.YA' FEEL ME?YEEEAAAA~"
1506,3727,97571,2018-11-19 21:19:05,Drooling over the bundles. So jealous. super thinking about trading in my switch for me. what are yall playing now? I'm still addicted to Splatoon2 
1508,3731,97575,2018-11-19 21:18:50,players- is the pokball plus worth buying alongside the game? Or does it become an expensive gimmick you retire to the shelf quickly?'
1510,3737,97581,2018-11-19 21:18:30,The gang 
1512,3742,97586,2018-11-19 21:18:01,Shiny Clefable...  
1513,3743,97587,2018-11-19 21:18:00,Catching meltan live! 
1514,3745,97589,2018-11-19 21:17:50,This is why I don't name things... 
1515,3747,97591,2018-11-19 21:17:47,I was not emotionally ready for that Marowak cutscene.. 
1517,3750,97594,2018-11-19 21:17:34,I freaking love this game 
1519,3753,97597,2018-11-19 21:17:26,Wow this is so much fuuuuuuuun 
1520,3757,97601,2018-11-19 21:17:12,and my first lvl 100 in this game is... 
1521,3759,97603,2018-11-19 21:17:02,Just look at the size scaling between these two! 
1522,3761,97605,2018-11-19 21:17:01,"Psyduck struggles to keep up, but she's doing her best. "
1523,3764,97608,2018-11-19 21:16:43,OVER 10 HOURS FOR A VULPIX THEN THIS HAPPENS IM SO SADMAD AND HAPPY 
1524,3766,97610,2018-11-19 21:16:40,Me flipa 
1525,3768,97612,2018-11-19 21:16:18,"Pokemon Lets Go Legendary guide: catching Zapdos, Articuno and Moltres "
1526,3769,97613,2018-11-19 21:16:10,though it was fake 
1530,3775,97619,2018-11-19 21:16:00,is that a fang sticking out? 
1531,3776,97620,2018-11-19 21:15:55,"Hope everyone is enjoying some more Legendary codes Lugia/Ho-Ho, Zeraora and Reshiram."
1532,3778,97622,2018-11-19 21:15:52,FINALLY Lol caught her in less than 5 mins after turning on the game from sleep mode! Hello Amber! My first shiny in the game!  
1535,3786,97630,2018-11-19 21:15:25,I've caught 150 Pokemon so far... TIME FOR THE LAST 1! 
1536,3787,97631,2018-11-19 21:15:20,Live incoming'
1537,3792,97636,2018-11-19 21:14:54,AYYYYY FIRST LETS GO EEVEE SHINY!!! 
1538,3795,97639,2018-11-19 21:14:46,"Caught a shiny Chansey while hunting for a shiny Vulpix. What are the odds I dont understand, why do I keep getting other shinies. "
1539,3800,97644,2018-11-19 21:14:41,i keep on missing gyms im weeping 
1540,3801,97645,2018-11-19 21:14:39,IM DEAD 
1541,3802,97646,2018-11-19 21:14:34,Def chilling with this team for the rest of the game 
1542,3803,97647,2018-11-19 21:14:32,Join me LIVE over on - this time we're trying out that sweet nostalgia! Come stop by! &lt;3
1543,3805,97649,2018-11-19 21:14:27,This game's been a hit for me. I've enjoy it so far! 
1544,3806,97650,2018-11-19 21:14:12,I guess you could say we are loving 
1545,3809,97653,2018-11-19 21:13:59,I am a pokemon master 
1548,3814,97658,2018-11-19 21:13:39,"Daisy adventure continues in Pokemon Let's Go! (Eevee) @nerdsrustwitch"""
1550,3817,97661,2018-11-19 21:13:19,Machoke stomps after you as if he coming for your lunch money. 
1551,3818,97662,2018-11-19 21:13:17,this is my team rn btw 
1552,3819,97663,2018-11-19 21:13:09,Discreet masc4masc looking for fun. 
1553,3820,97664,2018-11-19 21:13:07,"Am I the only one who wants Pikachu or Evee just to shiny hunt some Wild Pokemon, The Bird Trio, Mewtwo and Snorlax? I feel like they did something better than Fire Red or Leaf Green with the Shiny methods in this game.'"
1554,3821,97665,2018-11-19 21:13:01,There's two days I'm not getting back. 
1555,3823,97667,2018-11-19 21:12:56,My new favorite outfit for Violet. 
1556,3824,97668,2018-11-19 21:12:56,Awww my Snorlax telling all my Meltan a lil bed time story ft the two ignorant ones not joining in 
1558,3827,97671,2018-11-19 21:12:40,"Articuno, the best of the three birds, decided to join me. "
1559,3828,97672,2018-11-19 21:12:37,I love this guy. 
1560,3829,97673,2018-11-19 21:12:34,I think I was a but unprepared for Team Rocket.... Oops! 
1561,3830,97674,2018-11-19 21:12:29,"MEGA BUNTD, "
1562,3831,97675,2018-11-19 21:12:25,Y'all have some nerd love 
1563,3833,97677,2018-11-19 21:12:23,I love the evolve animation 
1565,3836,97680,2018-11-19 21:12:12,my two favourites!! 
1566,3838,97682,2018-11-19 21:12:08,Awesome fricken morning stream you guys. I literally cannot get enough in my life... Huge shoutout to for the host. &lt;3 Hope you have a wonderful birthday!Now I have to rush to cook dinner and make it to the gym on time. See you all tonight!'
1568,3842,97686,2018-11-19 21:11:50,we are one 
1569,3843,97687,2018-11-19 21:11:44,Pretty clever name 
1570,3847,97691,2018-11-19 21:11:36,The end of this clip marked the sixth time the game told me about Chop Down. 
1571,3851,97695,2018-11-19 21:11:24,What a nice game &lt;3 
1574,3858,97702,2018-11-19 21:11:04,"Trying to get a shiny Vulpix. So far, I've been at it for five hours and nothing so far... :( "
1575,3861,97705,2018-11-19 21:10:53,"Don't mind me, just casually riding my pet ghost "
1576,3862,97706,2018-11-19 21:10:51,Cool. 
1578,3864,97708,2018-11-19 21:10:47,i was on a hunt but this showup 
1579,3867,97711,2018-11-19 21:10:35,Transfered 50 Pikachu &amp; Eevee from Pokemon Go. Only took 3 days. 
1580,3871,97715,2018-11-19 21:10:05,my charizard started flying and I don't know how to make it land ahahaha 
1581,3872,97716,2018-11-19 21:10:04,As Opposed to the nonconsentual Pokemon House? 
1582,3874,97718,2018-11-19 21:09:59,"had me stand on a rolling office chair. Don't they know how dangerous that is???? ): Plus side, controlling Eevee for a moment was pretty cute. I would love to see that implemented more."""
1583,3875,97719,2018-11-19 21:09:56,AAAAAA LOOK AT EEVEE 
1584,3876,97720,2018-11-19 21:09:55,FINAALLLLLYYYYYYYYY AAAAAAHHHHHH 
1586,3880,97724,2018-11-19 21:09:39, My only Shiny from this event so far...need some more luck. 
1587,3883,97727,2018-11-19 21:09:34,CNT DEAL WITH GYPS DIGLETT HAT 
1588,3884,97728,2018-11-19 21:09:33,waited 5 hours for a shiny weedle. and i got shiny caterpie -w- but yea cool 
1589,3886,97730,2018-11-19 21:09:29,"I caught 3 Staryu with 31/*/31/31/31/31 in trying to get to 200 Staryu Candy.  Next stop, Grimer! "
1590,3887,97731,2018-11-19 21:09:25,So I caught Zapdos today....fainted entire team except Eevee with one second to spare. I used a premire ball for the lols. Worth it...yup. 
1591,3892,97736,2018-11-19 21:09:03,Number 4 in the pocket 
1592,3894,97738,2018-11-19 21:08:59,Nope. I am staring RIGHT into his anus. 
1594,3901,97745,2018-11-19 21:08:42,im not sleepin... 
1595,3906,97750,2018-11-19 21:08:23,Eevee really  
1596,3907,97751,2018-11-19 21:08:23,helps me with my study  he is soooo cute and of course helpful  
1597,3910,97754,2018-11-19 21:08:04,My Ninetales seems to be pretty powerful! 
1598,3911,97755,2018-11-19 21:08:01,"Last one for now, but got this shot of Pika earlier.  Seriously, so adorable!!!  "
1600,3916,97760,2018-11-19 21:07:34,THE BESTEST BOY 
1601,3917,97761,2018-11-19 21:07:34,Would you call it brockhard? 
1602,3920,97764,2018-11-19 21:07:27,He SMAC 
1603,3922,97766,2018-11-19 21:07:26,"You would, leaf eater. "
1604,3923,97767,2018-11-19 21:07:26,"this game is just so cute, look at my little mew! "
1606,3925,97769,2018-11-19 21:07:07,got a bitch all emotional 
1607,3926,97770,2018-11-19 21:07:07,HELL YES!!! 
1608,3927,97771,2018-11-19 21:07:02,You hide it well. 
1609,3929,97773,2018-11-19 21:06:56,i just want jigglypuff 
1611,3933,97777,2018-11-19 21:06:46,My rival is a dick anus.... Dicanus! I swear Im an adult. 
1612,3934,97778,2018-11-19 21:06:40,"You toughed it out real good there, buddy. "
1613,3938,97782,2018-11-19 21:06:29,This was honestly the best part in the game 
1614,3939,97783,2018-11-19 21:06:26,One moon away from a Sailor Moon backdrop. 
1615,3941,97785,2018-11-19 21:06:19,dedication to splatoon.. Nzap!  
1616,3943,97787,2018-11-19 21:06:12,Which region is this?? 
1617,3944,97788,2018-11-19 21:06:12,That's all dem birbs down. And there will never be anymore in relation. Never. 
1618,3945,97789,2018-11-19 21:06:09,"We're live! Continuing our journey in Eevee, we're about halfway through our badge quest!will try not to shiny hunt for 3 hours but no promises.... &gt;.&gt;"""
1619,3947,97791,2018-11-19 21:06:03,he is mah boy! 
1620,3950,97794,2018-11-19 21:05:59,"GO Park is rather nifty, heh "
1623,3957,97801,2018-11-19 21:05:18,sliding into the dms  
1624,3958,97802,2018-11-19 21:05:15,Looks like she's trying to kill me 
1625,3959,97803,2018-11-19 21:05:15,I am terrible at naming pets. 
1626,3961,97805,2018-11-19 21:05:10,Unboxing the new switch and then playing the game come tune in hope to see yall there! 
1627,3963,97807,2018-11-19 21:05:03,Love my team. 
1629,3965,97809,2018-11-19 21:05:00,When you're about to roast someone 
1630,3966,97810,2018-11-19 21:04:57,Why do these look tasty as heck? 
1631,3969,97813,2018-11-19 21:04:54,"All I wanted to do was fly, but this is my life now :3 "
1632,3971,97815,2018-11-19 21:04:44,This is why Mario Party doesn't have online 
1633,3973,97817,2018-11-19 21:04:38,"Can't afford the new just yet, so guess I gotta fill the void with drawings!"
1634,3975,97819,2018-11-19 21:04:34,Made it to Cerulean City 
1635,3978,97822,2018-11-19 21:04:27,WOW THE LIFE 
1636,3979,97823,2018-11-19 21:04:23,GEE I WONDER WHY 
1637,3980,97824,2018-11-19 21:04:17,just sayin......he didn't need to be this hot 
1638,3983,97827,2018-11-19 21:04:07,Saffron City gym is super cool. 
1639,3986,97830,2018-11-19 21:03:54,"Fat, balding, and into technology? Lazy writing. "
1641,3989,97833,2018-11-19 21:03:35,Just beat Brock. I'm behind. 
1642,3990,97834,2018-11-19 21:03:35,Sabelette shiny 
1643,3991,97835,2018-11-19 21:03:32,The evolution animation is soooo beautiful 
1644,3992,97836,2018-11-19 21:03:30,"JeeZUSNote to self, take note of opponent's level next time "
1645,3994,97838,2018-11-19 21:03:28,and in gear. 
1646,3995,97839,2018-11-19 21:03:25,I would die for my sweet lil Bab. 
1647,3996,97840,2018-11-19 21:03:19,Thats right Avdol! Ascending to d greatness 
1648,3997,97841,2018-11-19 21:03:14,Primer shiny 
1649,3998,97842,2018-11-19 21:03:12,"and gentlemen, we got 'em "
1650,4001,97845,2018-11-19 21:03:06,SHINY DODUO 
1651,4003,97847,2018-11-19 21:03:02,ABOUT FUCKING TIME 
1652,4004,97848,2018-11-19 21:02:58,Cosplay. Officer Bamboo has apprehended a Team Rocket grunt. 
1653,4009,97853,2018-11-19 21:02:52,Going to try taking a Pokemon out for a stroll today. Using a gacha ball to keep it safe in my bag :P 
1654,4010,97854,2018-11-19 21:02:50,Hey Porygon? Could you maybe not stutter around like that? Please? 
1655,4014,97858,2018-11-19 21:02:45,I combo'd 130 Ponyta but it spawned a Rapidash. Its ok I don't need perfect IVs anyway. 
1656,4015,97859,2018-11-19 21:02:40,"Personally the best wiggle method I\'ve found to get lots of ""Enjoyed Playing/Enjoyed Playing Very Much"" sounds from the Pokmon in your PBP! Featuring a Krabby who makes the happy sound with every wiggle! "
1657,4016,97860,2018-11-19 21:02:37,What kind of crime is happening in Pallett Town?! 
1658,4017,97861,2018-11-19 21:02:37,I love this cutie. 
1659,4018,97862,2018-11-19 21:02:32,I think Ive figured out the trick to playing with the joycon.. tossing underhandedly rather than over.  Flick up to toss straight flick left/right for lateral tosses'
1660,4019,97863,2018-11-19 21:02:26,I spent about 20 hours shiny hunting here &amp; didn't hit my target but this is cool. 
1661,4020,97864,2018-11-19 21:02:12,Huge surprise seeing this in  . Gotta love GameFreak. 
1662,4021,97865,2018-11-19 21:02:02,Let's Go Eevee Playthrough! Road to Fuschia City and GO Park! 
1663,4025,97869,2018-11-19 21:01:55,"my arm hurtsunfortunately the stream's over for now, I need to eat something "
1664,4028,97872,2018-11-19 21:01:33,Whos dick do I have to suck to be traded a Vulpix 
1665,4030,97874,2018-11-19 21:01:30,uhhh team so far 
1666,4032,97876,2018-11-19 21:01:26,Paint me like one of your french girls 
1667,4036,97880,2018-11-19 21:01:18,but he never returned... 
1668,4037,97881,2018-11-19 21:01:17,"To all you and players out there, don't let everybody keep you from enjoying the games!"""
1669,4039,97883,2018-11-19 21:01:11,NEW VIDEO! EPISODE 9 OF OUR Nuzlocke is LIVE! 
1670,4041,97885,2018-11-19 21:01:08,Going live for a quick stream before I need to cook some dinner with some more 
1671,4049,97893,2018-11-19 21:00:36,I DID ITFAVED AND SAVED BABY U AINT GOIN ANYWHERE 
1672,4052,97896,2018-11-19 21:00:24,"This Pikachu is  going to become serial killer, isn't she? "
1673,4053,97897,2018-11-19 21:00:22,Jealous much? 
1674,4055,97899,2018-11-19 21:00:18,"I've been hunting this beauty for 4 hours and kept me motivated to continue, shinys are always worth it in the end "
1676,4058,97902,2018-11-19 21:00:14,How motion controls work in 
1677,4062,97906,2018-11-19 21:00:09,Can you answer this? Does the Play with Pikachu/Eevee function do anything? 
1678,4063,97907,2018-11-19 21:00:09,Do I have anyone playing Lets Go Pikachu/Eevee on the TL? I wanna trade for a Haunter so I can get a Gengar  
1679,4064,97908,2018-11-19 21:00:08,My first shiny! 
1680,4065,97909,2018-11-19 21:00:04,so strolls are a lot of xp and with only 1 badge i wont be able to use mew now 
1681,4068,97912,2018-11-19 20:59:58,I could play with Pika for hours ^o^...  The ending s especially cute &lt;3 
1682,4071,97915,2018-11-19 20:59:38,Don't try to poison my baby! 
1683,4073,97917,2018-11-19 20:59:36,"Got my first Switch, my dudes!!!! "
1684,4074,97918,2018-11-19 20:59:29,i YELLED 
1688,4085,97929,2018-11-19 20:59:05,this is most curse images i ever see of my life... 
1689,4087,97931,2018-11-19 20:58:35,If you're looking for a Moon Stone in we've got you covered with a few foolproof locations!
1690,4089,97933,2018-11-19 20:58:25,number 4!! second full odds shiny. caught it while getting another moon stone 
1691,4093,97937,2018-11-19 20:58:08,Let's Go !  
1692,4094,97938,2018-11-19 20:58:04,"Let's catch some Pokemon! @twitchtvgaming"""
1693,4095,97939,2018-11-19 20:58:04,"Whaatt, i paid500 pokedollars for this guy :o "
1694,4099,97943,2018-11-19 20:57:52,Afrochu 
1695,4104,97948,2018-11-19 20:57:33,LETS GO!!!!! ON AN ADVENTURE!!!! 
1696,4105,97949,2018-11-19 20:57:33,"My ivysaur got stuck, and this happened "
1697,4107,97951,2018-11-19 20:57:29,Ccomplete guide to pokeball plus 
1698,4109,97953,2018-11-19 20:57:26,Just bagged myself legendary bird 
1699,4113,97957,2018-11-19 20:57:07,Anyone playing want to help me evolve my Kadabra at some point today?'
1700,4116,97960,2018-11-19 20:56:45,Clefable is HUGE 
1701,4118,97962,2018-11-19 20:56:35,I WANNA BE THE VERY BEST LIKE NO ONE EVER WAASSSSSSSS This is OFF THE HOOK! killing the game with this one! 
1702,4119,97963,2018-11-19 20:56:33,this mofo has the audacity to block my way when i finally found the xit 
1704,4130,97974,2018-11-19 20:56:07,My life is complete since my spirit pokemon is always by my side. 
1705,4132,97976,2018-11-19 20:56:02,cute 
1706,4133,97977,2018-11-19 20:55:58,Volcano Badge 
1709,4142,97986,2018-11-19 20:55:29,you happy? 
1710,4143,97987,2018-11-19 20:55:28,tune into the hunt for shiny voldemort in one of the most annoying hunts in Pokemon 
1711,4145,97989,2018-11-19 20:55:14,these 
1713,4148,97992,2018-11-19 20:55:09,Still looking for that Koffing!
1714,4151,97995,2018-11-19 20:54:53,Shinies that I've caught through let's go
1715,4152,97996,2018-11-19 20:54:52,"Live now with my playthrough, now without sexy cosplay (cause I've run out of hats)."
1716,4159,98003,2018-11-19 20:54:18,Heres a lovely Pikachu &amp; Eevee card in celebration of the new Pokemon games  
1721,4168,98012,2018-11-19 20:54:03,"[TW SPOIL] Osselait, I don't feel so good "
1722,4169,98013,2018-11-19 20:54:02,Pinkie Pat and Biscuit in Team Rocket 
1723,4173,98017,2018-11-19 20:53:59,Posing. 
1724,4176,98020,2018-11-19 20:53:40,The birds won't land. 
1725,4177,98021,2018-11-19 20:53:40,"this game is basically cockfighting for kids, but look at Heathcote's little sailor outfit! "
1726,4178,98022,2018-11-19 20:53:33,1192 EXP FOR CATCHING A TINY ODDISH? 
1727,4179,98023,2018-11-19 20:53:27,"Honey, you don't need to impress me. I'll give you all the attention.  "
1728,4187,98031,2018-11-19 20:53:04,Frolicking puppers 
1729,4189,98033,2018-11-19 20:52:52,Seems like a day at work and back is worth it! 
1730,4196,98040,2018-11-19 20:52:02,is the best thing I've ever seen 
1731,4197,98041,2018-11-19 20:52:01,whut! 
1732,4198,98042,2018-11-19 20:51:57,As a Team Rocket fan I enjoy this 
1733,4200,98044,2018-11-19 20:51:45,Time to hunt Shinies!
1738,4210,98054,2018-11-19 20:51:11,ThreeBadge Three 
1739,4211,98055,2018-11-19 20:51:10,I was shiny hunting my own ponyta while watching ur live ponyta hunt. I caught and evolved mine shortly after you ended the stream. 
1740,4213,98057,2018-11-19 20:51:09,I am almost crying 
1741,4214,98058,2018-11-19 20:51:04,I chose Who will you choose for your adventure on Eww pikachu he sucks in lets go sorry pikachu'
1742,4215,98059,2018-11-19 20:51:04,1st successful shiny hunt! 
1745,4226,98070,2018-11-19 20:50:24,this is epic 
1746,4230,98074,2018-11-19 20:50:10,Amazing how fast you can go from great gameplay to mediocre gameplay 
1747,4235,98079,2018-11-19 20:50:01,I knew it would eventually pay off to give my rival a juvenile nickname! Keeping Blue in character! 
1749,4237,98081,2018-11-19 20:49:49,"Took a little while, but yaay!First time I've completed the dex since yellow, 20 years ago."
1750,4240,98084,2018-11-19 20:49:41,So excited. 
1752,4242,98086,2018-11-19 20:49:38,One Blue Boii 
1753,4243,98087,2018-11-19 20:49:37,What exactlyto are you dating? 
1754,4244,98088,2018-11-19 20:49:24,Like a boss. 
1755,4245,98089,2018-11-19 20:49:24,MY PRECIOUS BOY 
1756,4246,98090,2018-11-19 20:49:20,"I've been waiting for someone to tell me I haven't played , so I can shut that shit down with the fact that I have played it."""
1757,4250,98094,2018-11-19 20:49:12,2nd random shiny 
1758,4251,98095,2018-11-19 20:49:07,ideal 
1759,4252,98096,2018-11-19 20:49:00,im loving the nature and characteristics in this game.  
1761,4255,98099,2018-11-19 20:48:49,"This was my stream last night, for those that missed it. "
1762,4256,98100,2018-11-19 20:48:47,You seriously can't play these at all? Missed opportunity. 
1763,4259,98103,2018-11-19 20:48:43,Add me!!!  
1764,4260,98104,2018-11-19 20:48:38,little last minute stream to wind down the night with some 
1766,4262,98106,2018-11-19 20:48:29,Cutest high five 
1767,4263,98107,2018-11-19 20:48:27,YES! GIVE ME MORE OF THIS!!! 
1768,4271,98115,2018-11-19 20:47:59,Sparkles 
1769,4275,98119,2018-11-19 20:47:36,Going livee :D Probs gonna be playing more 
1770,4278,98122,2018-11-19 20:47:27,They see me rollin 
1771,4279,98123,2018-11-19 20:47:26,sparkles 
1772,4282,98126,2018-11-19 20:47:16,"WHAT!????  Something that could replace our beloved Go Plus!!? I just tested out my Pokeball Plus with POKEMON GO, and OH EMM GEE.Check out my complete guide to the New Pokeball Plus --&gt;"
1773,4288,98132,2018-11-19 20:46:53,Baby I know
1774,4289,98133,2018-11-19 20:46:48,OFFICER JENNY GAVE ME HER BADGE AND GUN AND QUIT ^W%RTFGSVJ 
1777,4294,98138,2018-11-19 20:46:36,Oh shit there goes the S.S Anne.  
1779,4296,98140,2018-11-19 20:46:24,Oh yeah! 
1780,4298,98142,2018-11-19 20:46:03,"My first Pokejourney.  I\'m not sure ""Pokejourney"" is a thing but it should be.Planning on playing the main series game when it\'s released on Switch but this has been fun prep :)"
1781,4300,98144,2018-11-19 20:45:58,what i got after 2:50h of pikachu chaining 
1782,4302,98146,2018-11-19 20:45:46,POKMON inspired joy con customs made for a good friend........
1783,4303,98147,2018-11-19 20:45:45,This has honestly been so much fun. 
1785,4310,98154,2018-11-19 20:45:20,I hate this building 
1786,4312,98156,2018-11-19 20:45:02,WHAT?! 
1787,4313,98157,2018-11-19 20:45:02,i seem to suck at aiming the pokeball to the left/right'
1788,4314,98158,2018-11-19 20:45:00,First come first serve on this Legendary code! Snag this Kyogre and Groudon code for your game! 
1789,4315,98159,2018-11-19 20:44:59,shiny hunt 
1790,4320,98164,2018-11-19 20:44:49,The legendlegend continues 
1791,4325,98169,2018-11-19 20:44:38,I wuv u 
1792,4329,98173,2018-11-19 20:44:21,who needs hats? 
1793,4333,98177,2018-11-19 20:44:11,This bugs me.. where are my free potions from the PC? 
1794,4338,98182,2018-11-19 20:44:01,"My first shiny on let's go! Full odds shiny Machop, trying to clear victory road and it popped up. "
1795,4344,98188,2018-11-19 20:43:37,I love her?? 
1796,4345,98189,2018-11-19 20:43:23,"Second Let's Go shiny, and it's stats are CRAZY good "
1798,4347,98191,2018-11-19 20:43:19,Alright! We're all setup to stream! Gonna play more !
1800,4349,98193,2018-11-19 20:43:17,first chain shiny 
1801,4350,98194,2018-11-19 20:43:14,I wanted a shiny Poliwag but they weren't spawning so i decided to chain Magikarp. Guess which shiny spawned? 
1802,4351,98195,2018-11-19 20:43:08,omg lol 
1804,4354,98198,2018-11-19 20:43:05,Same energy 
1805,4355,98199,2018-11-19 20:43:00,We're SO CLOSE to we'll stream our Hopefully we'll get to a 3 viewers/stream avg!See you there!
1806,4356,98200,2018-11-19 20:42:58,I got my email from my local post officr to pick up my copy of 
1807,4363,98207,2018-11-19 20:42:21,"Attract rare Pokemon wth this alluring fragrance itemSponsored by okay, maybe not. "
1808,4365,98209,2018-11-19 20:42:19,WE STARTING A NEW LETS PLAY SERIESSSSS 
1809,4366,98210,2018-11-19 20:42:15,why xD 
1810,4369,98213,2018-11-19 20:41:59,BTW if you are not watching my  steams you are missing out! There is some HIGH QUALITY coming out of these streams check out these clips 
1811,4371,98215,2018-11-19 20:41:56,you didn't have to break my heart nintendo 
1812,4372,98216,2018-11-19 20:41:49,got'em 
1813,4374,98218,2018-11-19 20:41:33,AAAAAHHHHHH THERE HE BEEIGHT HOURSOF BEING AT A 30 CHAIN 
1815,4378,98222,2018-11-19 20:41:17,I wish I had my own Eevee and the matching outfit 
1816,4379,98223,2018-11-19 20:41:17,My Current Team! (Btw yes I got a Charmander and evolved it) 
1817,4380,98224,2018-11-19 20:41:15,The stream starts in 50 minutes folks! Grab some popcorn and watch an old man continue to not find any Shinies!!! 
1818,4384,98228,2018-11-19 20:41:09,How can I not smile when I get greeted by my buddy like this? 
1819,4387,98231,2018-11-19 20:40:58,My emotions are all over the place right now 
1821,4389,98233,2018-11-19 20:40:49,I didn't know gift mon could be shiny o-o! 
1822,4391,98235,2018-11-19 20:40:46,Got the shiny this morning.  It was a long wait but worth it. 
1823,4393,98237,2018-11-19 20:40:36,SHINYYYYYYYYY Al fin!! 
1824,4394,98238,2018-11-19 20:40:35,"Finally got My Ponyta, now Rapidash, on a 128 Combo. It was lengthy, but worth it &lt;3 "
1825,4395,98239,2018-11-19 20:40:31,this is my squad btw :3 
1826,4399,98243,2018-11-19 20:40:18,Blaine 
1827,4402,98246,2018-11-19 20:39:54,nice 
1828,4404,98248,2018-11-19 20:39:53,Why not both? 
1829,4407,98251,2018-11-19 20:39:33,I got a shiny!!!!!! 
1830,4408,98252,2018-11-19 20:39:30,I've created a monster 3 gyms into the game  
1831,4409,98253,2018-11-19 20:39:27,hOLYYY  i almOSt puked 
1832,4410,98254,2018-11-19 20:39:26,Gastly Evolved ! 
1833,4411,98255,2018-11-19 20:39:25,So my sister got Eevee. Her Eevee is a boy and mine is a girl. Is it still rare in this game for your starter to be a girl? Or am I just incredibly lucky? XD'
1834,4414,98258,2018-11-19 20:39:21,I got both of these within 24 hours my luck is insane 
1835,4415,98259,2018-11-19 20:39:21,What a time to be alive 
1836,4416,98260,2018-11-19 20:39:17,GOTTA CATCH EM' ALL!! ADD ADD ADD!! 
1837,4420,98264,2018-11-19 20:39:01,sweet 
1838,4421,98265,2018-11-19 20:38:58,Oh yeah Mr. Krabs aAAAAAAAA 
1840,4432,98276,2018-11-19 20:38:29,Shiny doggo on screen! 
1842,4439,98283,2018-11-19 20:38:14,help me 
1843,4440,98284,2018-11-19 20:38:12,Water Type Pokemon Trainer vs. The Elite 4 streaming in 30 mins! 
1845,4445,98289,2018-11-19 20:37:57,I'll protect you more than ma propre vie !!! 
1846,4446,98290,2018-11-19 20:37:57,lets go lesbians!!! 
1847,4448,98292,2018-11-19 20:37:46,"HAHA ""IDIOT"" YOU SAID ""YOU WILL NEVER HAVE A DRAGON"" YOU SAID WHO\'S THE IDIOT NOW HAHA NOW BUUUUUUUUUUUURN "
1848,4449,98293,2018-11-19 20:37:45,Smol but perfect 
1849,4450,98294,2018-11-19 20:37:41,Who needs a high school diploma. 
1850,4452,98296,2018-11-19 20:37:35,ROFL 
1851,4454,98298,2018-11-19 20:37:27,I love this game 
1852,4458,98302,2018-11-19 20:37:08,That multiplier is pretty insane... 
1854,4469,98313,2018-11-19 20:36:31,"Episode 5 of is going live in 25 minutes! We're battling against Brock, checking out the Pewter Museum, meeting a special trainer and heading off the Mt. Moon! See you there!WATCH: "
1855,4471,98315,2018-11-19 20:36:30,Just been sent to the ground floor of Lavender tower 20 times cause I wasn't paying enough attention 
1856,4472,98316,2018-11-19 20:36:30,I'm crying T___T 
1857,4473,98317,2018-11-19 20:36:28,here we go 
1858,4474,98318,2018-11-19 20:36:22,"GG's, great game! :3 Now to the post game... "
1859,4478,98322,2018-11-19 20:36:17,Dragonair and I are having breakfast together   
1860,4481,98325,2018-11-19 20:36:05,OOOOOOOOWW THE FEELINGS!!! ;-;
1861,4489,98333,2018-11-19 20:35:35,Don't keep my dude waiting. 
1862,4490,98334,2018-11-19 20:35:28,"Oooooh Hello there, what are you doing out here? hope you don't mind staying inside a ball "
